data_id,year,product_id,food,production,import_quantity,export_quantity
396,1990,6,2182.0,1068.0,548.0,18.0
397,1991,6,1912.0,1664.0,726.0,27.0
398,1992,6,1993.0,1053.0,983.0,17.0
399,1993,6,1652.0,1102.0,595.0,8.0
400,1994,6,1717.0,952.0,800.0,12.0
401,1995,6,1561.0,1010.0,583.0,9.0
402,1996,6,1987.0,1315.0,714.0,13.0
403,1997,6,2012.0,1487.0,577.0,15.0
404,1998,6,1705.0,1186.0,569.0,19.0
405,1999,6,1385.0,1046.0,385.0,20.0
406,2000,6,1947.0,1290.0,710.0,26.0
407,2001,6,2067.0,1200.0,924.0,29.0
408,2002,6,2321.0,1394.0,985.0,29.0
409,2003,6,2493.0,1414.0,1155.0,39.0
410,2004,6,2921.0,1582.0,1406.0,33.0
411,2005,6,3058.0,1590.0,1533.0,34.0
412,2006,6,3080.0,1322.0,1834.0,50.0
413,2007,6,3684.0,1701.0,2051.0,36.0
414,2008,6,3287.0,1268.0,2085.0,38.0
415,2009,6,3147.0,1315.0,1903.0,42.0
416,2010,6,3281.0,1147.0,2182.0,27.0
417,2011,6,3220.0,1304.0,1973.0,26.0
418,2012,6,3114.0,1250.0,1943.0,56.0
419,2013,6,3181.0,1357.0,1920.0,65.0
420,2014,6,2707.0,1356.0,1457.0,44.0
421,2015,6,2491.0,1274.0,1239.0,53.0
422,2016,6,2423.0,1343.0,1157.0,47.0
423,2017,6,2514.0,1171.0,1431.0,51.0
424,2018,6,2927.0,1457.0,1566.0,57.0
425,2019,6,2879.0,1530.0,1452.0,56.0
426,2020,6,2984.0,1600.0,1513.0,52.0
427,1960,7,11708.72,34523.0,3107.0,139.0
428,1961,7,12011.71,34675.0,3204.0,132.0
429,1962,7,12310.62,35751.0,3421.0,143.0
430,1963,7,12592.86,34632.0,3352.0,134.0
431,1964,7,12866.9,35680.0,3285.0,135.0
432,1965,7,13123.04,40149.0,3659.0,161.0
433,1966,7,13355.43,41977.0,3564.0,156.0
434,1967,7,13585.22,44625.0,3765.0,169.0
435,1968,7,13798.93,45883.0,3878.0,174.0
436,1969,7,14015.53,44852.0,3785.0,180.0
437,1970,7,14235.57,45371.0,3854.0,178.0
438,1971,7,14433.26,45228.0,3867.0,181.0
439,1972,7,14660.72,44310.0,3987.0,178.0
440,1973,7,14892.45,47015.0,4023.0,189.0
441,1974,7,15121.99,48930.0,4143.0,201.0
442,1975,7,15365.12,48066.0,4234.0,192.0
443,1976,7,15619.47,46752.0,4385.0,194.0
444,1977,7,15880.48,49702.0,4044.0,168.0
445,1978,7,16143.2,49303.0,4023.0,178.0
446,1979,7,16425.29,48872.0,3954.0,199.0
447,1980,7,16647.1,46823.0,3865.0,196.0
448,1981,7,16886.88,45453.0,3943.0,196.0
449,1982,7,17134.6,47403.0,3843.0,194.0
450,1983,7,17404.0,50211.0,3985.0,199.0
451,1984,7,17691.3,50421.0,3986.0,198.0
452,1985,7,17968.78,50169.0,4232.0,201.0
453,1986,7,18252.51,52217.0,4236.0,214.0
454,1987,7,18572.69,52880.0,4300.0,235.0
455,1988,7,18889.0,54534.0,4300.0,210.8
456,1989,7,19235.09,55742.0,4504.3,236.2
457,1990,7,19433.27,55715.0,2587.0,219.0
458,1991,7,19677.71,51343.0,1567.0,254.0
459,1992,7,19874.28,47234.0,956.0,282.0
460,1993,7,20045.22,46521.0,740.0,394.0
461,1994,7,20181.87,42173.0,1226.0,2068.0
462,1995,7,20360.57,39305.0,1300.0,1696.0
463,1996,7,20501.84,35818.0,1550.0,1512.0
464,1997,7,20629.54,34135.0,2401.0,1198.0
465,1998,7,20761.78,33255.0,1684.0,1146.0
466,1999,7,20888.4,32300.0,2011.0,834.0
467,2000,7,20959.27,32276.0,845.0,1590.0
468,2001,7,21037.73,32905.0,1179.0,939.0
469,2002,7,21035.14,33504.0,1122.0,876.0
